0, 4317.090731
1, 4317.090731
2, 4625.556399
3, 4753.759576
4, 4753.759576
5, 4753.759576
6, 4815.165722
7, 4919.957510
8, 4919.957510
9, 4923.035529
10, 4923.035529
11, 4923.035529
12, 4928.522974
13, 4928.522974
14, 4928.522974
15, 5220.333086
16, 5220.333086
17, 5220.333086
18, 5233.823831
19, 5329.051586
20, 5329.051586
21, 5343.132314
22, 5343.132314
23, 5343.132314
24, 5485.236309
25, 5485.236309
26, 5485.236309
27, 5666.564634
28, 5666.564634
29, 5666.564634
30, 5666.564634
31, 5726.272099
32, 5899.323113
33, 5899.323113
34, 5899.323113
35, 5899.323113
36, 5912.535003
37, 6183.025166
38, 6183.025166
39, 6183.025166
40, 6183.025166
41, 6339.336412
42, 6339.336412
43, 6339.336412
44, 6339.336412
45, 6339.336412
46, 6339.336412
47, 6556.428947
48, 6556.428947
49, 6556.428947
50, 6556.428947
51, 6556.428947
52, 6556.428947
53, 6556.428947
54, 6656.408659
55, 6760.148583
56, 6760.148583
57, 6760.148583
58, 6760.148583
59, 6788.774759
60, 6856.236884
61, 6856.236884
62, 6856.236884
63, 6900.011831
64, 6900.011831
65, 6984.266522
66, 6984.266522
67, 6984.266522
68, 6984.266522
69, 6984.266522
70, 6984.266522
71, 6984.266522
72, 6986.805625
73, 6986.805625
74, 6986.805625
75, 6986.805625
76, 7025.366806
77, 7025.366806
78, 7025.366806
79, 7025.366806
80, 7025.366806
81, 7025.366806
82, 7025.366806
83, 7025.366806
84, 7025.366806
85, 7025.366806
86, 7025.366806
87, 7025.366806
88, 7025.366806
89, 7025.366806
90, 7084.165207
91, 7084.165207
92, 7084.165207
93, 7084.165207
94, 7084.165207
95, 7154.936581
96, 7154.936581
97, 7154.936581
98, 7154.936581
99, 7159.414525
100, 7159.414525
101, 7159.414525
102, 7159.414525
103, 7159.414525
104, 7159.414525
105, 7159.414525
106, 7159.414525
107, 7159.414525
108, 7159.414525
109, 7159.414525
110, 7159.414525
111, 7159.414525
112, 7159.414525
113, 7225.138684
114, 7225.138684
115, 7225.138684
116, 7225.138684
117, 7236.817061
118, 7236.817061
119, 7236.817061
120, 7236.817061
121, 7236.817061
122, 7297.425933
123, 7297.425933
124, 7297.425933
125, 7297.425933
126, 7297.425933
127, 7297.425933
128, 7297.425933
129, 7297.425933
130, 7297.425933
131, 7297.425933
132, 7297.425933
133, 7297.425933
134, 7297.425933
135, 7297.425933
136, 7317.843577
137, 7317.843577
138, 7317.843577
139, 7317.843577
140, 7317.843577
141, 7317.843577
142, 7317.843577
143, 7364.978086
144, 7364.978086
145, 7364.978086
146, 7364.978086
147, 7364.978086
148, 7364.978086
149, 7364.978086
150, 7364.978086
151, 7364.978086
152, 7364.978086
153, 7364.978086
154, 7364.978086
155, 7364.978086
156, 7364.978086
157, 7364.978086
158, 7364.978086
159, 7364.978086
160, 7364.978086
161, 7364.978086
162, 7364.978086
163, 7364.978086
164, 7364.978086
165, 7364.978086
166, 7364.978086
167, 7364.978086
168, 7364.978086
169, 7364.978086
170, 7364.978086
171, 7364.978086
172, 7364.978086
173, 7364.978086
174, 7364.978086
175, 7364.978086
176, 7364.978086
177, 7364.978086
178, 7364.978086
179, 7364.978086
180, 7364.978086
181, 7364.978086
182, 7364.978086
183, 7364.978086
184, 7364.978086
185, 7364.978086
186, 7364.978086
187, 7364.978086
188, 7364.978086
189, 7364.978086
190, 7364.978086
191, 7364.978086
192, 7364.978086
193, 7364.978086
194, 7364.978086
195, 7364.978086
196, 7364.978086
197, 7364.978086
198, 7364.978086
199, 7364.978086
200, 7364.978086
201, 7364.978086
202, 7364.978086
203, 7364.978086
204, 7364.978086
205, 7364.978086
206, 7364.978086
207, 7364.978086
208, 7364.978086
209, 7364.978086
210, 7403.962927
211, 7409.419367
212, 7409.419367
213, 7409.419367
214, 7409.419367
215, 7409.419367
216, 7409.419367
217, 7409.419367
218, 7421.492175
219, 7421.492175
220, 7447.554507
221, 7447.554507
222, 7447.554507
223, 7447.554507
224, 7447.554507
225, 7471.994340
226, 7471.994340
227, 7471.994340
228, 7471.994340
229, 7471.994340
230, 7471.994340
231, 7471.994340
232, 7471.994340
233, 7471.994340
234, 7471.994340
235, 7471.994340
236, 7471.994340
237, 7471.994340
238, 7471.994340
239, 7471.994340
240, 7471.994340
241, 7471.994340
242, 7471.994340
243, 7471.994340
244, 7471.994340
245, 7471.994340
246, 7471.994340
247, 7471.994340
248, 7471.994340
249, 7471.994340
250, 7471.994340
251, 7471.994340
252, 7471.994340
253, 7471.994340
254, 7471.994340
255, 7471.994340
256, 7471.994340
257, 7471.994340
258, 7473.828428
259, 7473.828428
260, 7473.828428
261, 7473.828428
262, 7473.828428
263, 7473.828428
264, 7473.828428
265, 7473.828428
266, 7473.828428
267, 7473.828428
268, 7559.279020
269, 7559.279020
270, 7559.279020
271, 7559.279020
272, 7559.279020
273, 7559.279020
274, 7559.279020
275, 7559.279020
276, 7559.279020
277, 7559.279020
278, 7559.279020
279, 7559.279020
280, 7586.759365
281, 7586.759365
282, 7586.759365
283, 7586.759365
284, 7586.759365
285, 7586.759365
286, 7586.759365
287, 7586.759365
288, 7586.759365
289, 7586.759365
290, 7586.759365
291, 7586.759365
292, 7586.759365
293, 7586.759365
294, 7586.759365
295, 7586.759365
296, 7586.759365
297, 7586.759365
298, 7586.759365
299, 7586.759365
300, 7586.759365
301, 7586.759365
302, 7586.759365
303, 7586.759365
304, 7586.759365
305, 7586.759365
306, 7586.759365
307, 7586.759365
308, 7586.759365
309, 7586.759365
310, 7586.759365
311, 7586.759365
312, 7586.759365
313, 7586.759365
314, 7586.759365
315, 7586.759365
316, 7586.759365
317, 7586.759365
318, 7586.759365
319, 7586.759365
320, 7586.759365
321, 7586.759365
322, 7587.642842
323, 7587.642842
324, 7587.642842
325, 7587.642842
326, 7587.642842
327, 7587.642842
328, 7587.642842
329, 7587.642842
330, 7587.642842
331, 7587.642842
332, 7587.642842
333, 7587.642842
334, 7587.642842
335, 7587.642842
336, 7587.642842
337, 7587.642842
338, 7587.642842
339, 7587.642842
340, 7587.642842
341, 7587.642842
342, 7587.642842
343, 7587.642842
344, 7587.642842
345, 7587.642842
346, 7587.642842
347, 7587.642842
348, 7587.642842
349, 7587.642842
350, 7587.642842
351, 7587.642842
352, 7587.642842
353, 7587.642842
354, 7587.642842
355, 7587.642842
356, 7587.642842
357, 7587.642842
358, 7598.806844
359, 7598.806844
360, 7598.806844
361, 7598.806844
362, 7598.806844
363, 7598.806844
364, 7598.806844
365, 7598.806844
366, 7598.806844
367, 7598.806844
368, 7634.195823
369, 7634.195823
370, 7634.195823
371, 7634.195823
372, 7634.195823
373, 7634.195823
374, 7634.195823
375, 7634.195823
376, 7634.195823
377, 7634.195823
378, 7634.195823
379, 7634.195823
380, 7634.195823
381, 7634.195823
382, 7634.195823
383, 7634.195823
384, 7634.195823
385, 7634.195823
386, 7634.195823
387, 7634.195823
388, 7634.195823
389, 7634.195823
390, 7639.140320
391, 7639.140320
392, 7639.140320
393, 7639.140320
394, 7639.140320
395, 7639.140320
396, 7639.140320
397, 7639.140320
398, 7639.140320
399, 7639.140320
400, 7653.893680
401, 7653.893680
402, 7653.893680
403, 7653.893680
404, 7653.893680
405, 7653.893680
